JRC_SAM_Ghana_2015 (Millions of Ghanaian Cedis)
Year,Spending Agent,Spending Agent (Macro-SAM Account),Spending Agent (Code),Receiving Agent,Receiving Agent (Macro-SAM Account),Receiving Agent (Code),Value
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Metals and metal products (marketed commodities),Commodities,c_metl,1.557871855386160
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Non-metal minerals (marketed commodities),Commodities,c_nmet,1.4788467192890900
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other crops (marketed commodities),Commodities,c_ocrp,0.27961024385625200
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other foods (marketed commodities),Commodities,c_food,4.563339657823340
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other livestock (marketed commodities),Commodities,c_oliv,2.014369812838590
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other manufacturing (marketed commodities),Commodities,c_oman,4.119271201514140
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other oilseeds (marketed commodities),Commodities,c_oils,0.1732924264288600
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other roots (marketed commodities),Commodities,c_root,8.53712692248547
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Other services (marketed commodities),Commodities,c_osrv,2.462428009477190
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Petroleum (marketed commodities),Commodities,c_petr,0.26049266574306700
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Poultry (home consumed commodities),Home consumed commodities,ch_poul,0.008405755853643390
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Poultry (marketed commodities),Commodities,c_poul,3.8870848942006300
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Public administration (marketed commodities),Commodities,c_padm,0.1430433708256840
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Pulses (home consumed commodities),Home consumed commodities,ch_puls,0.08551782278509620
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Pulses (marketed commodities),Commodities,c_puls,0.35092795876479700
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Real estate activities (marketed commodities),Commodities,c_real,2.312869495294390
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Rice (marketed commodities),Commodities,c_rice,1.5654918574662800
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Savings-investment,Other accounts,i-s,37.99337488267050
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Sugar refining (marketed commodities),Commodities,c_sref,1.8793356153605900
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Taxes - direct,Other accounts,dirtax,2.046896691797510
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Textiles (marketed commodities),Commodities,c_text,4.941743397382130
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Transportation and storage (marketed commodities),Commodities,c_tran,2.3985195693300600
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Vegetables (home consumed commodities),Home consumed commodities,ch_vege,1.9683843868446100
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Vegetables (marketed commodities),Commodities,c_vege,10.759388332279000
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Water supply and sewage (marketed commodities),Commodities,c_watr,3.439469757317560
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Wholesale and retail trade (marketed commodities),Commodities,c_trad,0.03563109144946800
2015,Rural farm - quintile 1 Greater Accra (Institutions),Households,hh_rur_Acc_Q1,Wood and paper (marketed commodities),Commodities,c_wood,1.042596370369930
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Accommodation and food services (marketed commodities),Commodities,c_hotl,1.9494044837917700
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Beverages (marketed commodities),Commodities,c_beve,4.341264471509100
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Business services (marketed commodities),Commodities,c_bsrv,2.3131348548136900
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Cassava (home consumed commodities),Home consumed commodities,ch_cass,8.923579912577570
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Cassava (marketed commodities),Commodities,c_cass,2.807418300882870
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Cattle (home consumed commodities),Home consumed commodities,ch_catt,1.0629045830701500
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Cattle (marketed commodities),Commodities,c_catt,0.7967665170155050
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Chemicals (marketed commodities),Commodities,c_chem,7.977568250768480
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Clothing (marketed commodities),Commodities,c_clth,4.524372111432190
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Construction (marketed commodities),Commodities,c_cons,0.9883547289045170
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Education (marketed commodities),Commodities,c_educ,7.5516355156929700
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fats and oils (marketed commodities),Commodities,c_foil,8.722117767831970
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Finance and insurance (marketed commodities),Commodities,c_fsrv,0.031501070681733600
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fishing (home consumed commodities),Home consumed commodities,ch_fish,0.31096136483396100
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fishing (marketed commodities),Commodities,c_fish,3.240468475391290
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Forestry (marketed commodities),Commodities,c_fore,1.4482740087514300
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fruit and vegetable processing (marketed commodities),Commodities,c_fveg,1.49319947418204
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fruits and nuts (home consumed commodities),Home consumed commodities,ch_frui,2.42481349373058
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Fruits and nuts (marketed commodities),Commodities,c_frui,2.2372131332429900
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Government (Institutions),Other accounts,govert,0.23801054750162900
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Grain milling (marketed commodities),Commodities,c_gmll,2.794604981721830
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Groundnuts (home consumed commodities),Home consumed commodities,ch_gnut,4.886713952997040
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Groundnuts (marketed commodities),Commodities,c_gnut,1.0588805020485000
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Health and social work (marketed commodities),Commodities,c_heal,1.2955861651264700
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Information and communication (marketed commodities),Commodities,c_comm,7.218070203314190
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Leather and footwear (marketed commodities),Commodities,c_leat,1.4893580306633800
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Machinery and equipment (marketed commodities),Commodities,c_mach,7.039386817333910
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Maize (home consumed commodities),Home consumed commodities,ch_maiz,6.655463292614910
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Maize (marketed commodities),Commodities,c_maiz,0.842936981180177
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,"Meat, fish and dairy (marketed commodities)",Commodities,c_meat,7.698466058385820
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Metals and metal products (marketed commodities),Commodities,c_metl,2.03904474330994
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Non-metal minerals (marketed commodities),Commodities,c_nmet,1.935611468107630
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other crops (marketed commodities),Commodities,c_ocrp,0.5574879756039820
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other foods (marketed commodities),Commodities,c_food,5.972797896728160
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other livestock (home consumed commodities),Home consumed commodities,ch_oliv,0.22675251900627500
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other livestock (marketed commodities),Commodities,c_oliv,1.416386246493230
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other manufacturing (marketed commodities),Commodities,c_oman,5.391572009389310
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other oilseeds (marketed commodities),Commodities,c_oils,0.08739203093792590
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other roots (home consumed commodities),Home consumed commodities,ch_root,3.190763759854560
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other roots (marketed commodities),Commodities,c_root,0.06963231207793850
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Other services (marketed commodities),Commodities,c_osrv,9.661347373664370
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Petroleum (marketed commodities),Commodities,c_petr,0.925882848760966
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Poultry (home consumed commodities),Home consumed commodities,ch_poul,3.935671153188300
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Poultry (marketed commodities),Commodities,c_poul,1.444352035917610
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Public administration (marketed commodities),Commodities,c_padm,0.1872245347645400
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Pulses (home consumed commodities),Home consumed commodities,ch_puls,4.446773544121240
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Pulses (marketed commodities),Commodities,c_puls,0.8546081341140950
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Real estate activities (marketed commodities),Commodities,c_real,3.0272351156719100
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Rice (home consumed commodities),Home consumed commodities,ch_rice,2.8432430436624600
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Rice (marketed commodities),Commodities,c_rice,1.3022974639350700
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Savings-investment,Other accounts,i-s,49.72821806059900
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Sorghum and millet (home consumed commodities),Home consumed commodities,ch_sorg,6.561681857210080
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Sorghum and millet (marketed commodities),Commodities,c_sorg,0.2841891732966650
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Sugar refining (marketed commodities),Commodities,c_sref,12.877824696605000
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Taxes - direct,Other accounts,dirtax,2.6791124860996100
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Textiles (marketed commodities),Commodities,c_text,6.4680775009706500
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Tobacco processing (marketed commodities),Commodities,c_ptob,4.158116599706250
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Transportation and storage (marketed commodities),Commodities,c_tran,5.014275084284910
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Vegetables (home consumed commodities),Home consumed commodities,ch_vege,12.921918717346700
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Vegetables (marketed commodities),Commodities,c_vege,8.693102513503640
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Water supply and sewage (marketed commodities),Commodities,c_watr,4.501803344212450
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Wholesale and retail trade (marketed commodities),Commodities,c_trad,0.05429253294322760
2015,Rural farm - quintile 1 Northern (Institutions),Households,hh_rur_Nor_Q1,Wood and paper (marketed commodities),Commodities,c_wood,1.3646184318991100
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Accommodation and food services (marketed commodities),Commodities,c_hotl,1.1760323206889400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Beverages (marketed commodities),Commodities,c_beve,0.9354618162265470
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Business services (marketed commodities),Commodities,c_bsrv,0.9693664991118910
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Cassava (home consumed commodities),Home consumed commodities,ch_cass,0.009171986108018430
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Cassava (marketed commodities),Commodities,c_cass,1.4433868123868700
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Cattle (home consumed commodities),Home consumed commodities,ch_catt,0.07603925024445440
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Cattle (marketed commodities),Commodities,c_catt,0.5065982226839800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Chemicals (marketed commodities),Commodities,c_chem,3.343163236064980
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Clothing (marketed commodities),Commodities,c_clth,1.896030724370260
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Construction (marketed commodities),Commodities,c_cons,0.4141902757831310
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Education (marketed commodities),Commodities,c_educ,3.1646674067370500
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Fats and oils (marketed commodities),Commodities,c_foil,1.7568051211695700
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Fishing (marketed commodities),Commodities,c_fish,1.8293738608577200
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Forestry (marketed commodities),Commodities,c_fore,0.606928862230645
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Fruit and vegetable processing (marketed commodities),Commodities,c_fveg,0.6257557979170000
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Fruits and nuts (home consumed commodities),Home consumed commodities,ch_frui,0.5895791068010340
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Fruits and nuts (marketed commodities),Commodities,c_frui,0.2945829245255670
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Government (Institutions),Other accounts,govert,0.09974319080585610
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Grain milling (marketed commodities),Commodities,c_gmll,1.2692478457233100
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Groundnuts (home consumed commodities),Home consumed commodities,ch_gnut,7.587422384746020
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Groundnuts (marketed commodities),Commodities,c_gnut,1.598917751101800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Health and social work (marketed commodities),Commodities,c_heal,0.23607028522228400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Information and communication (marketed commodities),Commodities,c_comm,1.0237557780083800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Leather and footwear (marketed commodities),Commodities,c_leat,0.6241459623955340
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Machinery and equipment (marketed commodities),Commodities,c_mach,2.9499991065428000
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Maize (home consumed commodities),Home consumed commodities,ch_maiz,1.9630855787584400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Maize (marketed commodities),Commodities,c_maiz,0.34640997267113000
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,"Meat, fish and dairy (marketed commodities)",Commodities,c_meat,2.8018503357037500
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Metals and metal products (marketed commodities),Commodities,c_metl,0.8545034286442710
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Non-metal minerals (marketed commodities),Commodities,c_nmet,0.8111575979133530
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other crops (marketed commodities),Commodities,c_ocrp,0.10847869151411600
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other foods (marketed commodities),Commodities,c_food,2.5030231916680000
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other livestock (marketed commodities),Commodities,c_oliv,0.7051059520995920
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other manufacturing (marketed commodities),Commodities,c_oman,2.2594485888166400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other oilseeds (marketed commodities),Commodities,c_oils,0.03750393187103170
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other roots (home consumed commodities),Home consumed commodities,ch_root,0.027232778979130900
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Other roots (marketed commodities),Commodities,c_root,0.030808173009832100
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Petroleum (marketed commodities),Commodities,c_petr,0.013952763090225400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Poultry (home consumed commodities),Home consumed commodities,ch_poul,1.1484380336108400
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Poultry (marketed commodities),Commodities,c_poul,0.8010109293344890
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Public administration (marketed commodities),Commodities,c_padm,0.07846027283488100
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Pulses (home consumed commodities),Home consumed commodities,ch_puls,2.4180104751781700
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Pulses (marketed commodities),Commodities,c_puls,0.48449419627623800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Real estate activities (marketed commodities),Commodities,c_real,1.268624827454700
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Rice (home consumed commodities),Home consumed commodities,ch_rice,1.6069711845702600
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Rice (marketed commodities),Commodities,c_rice,0.48672738931591800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Savings-investment,Other accounts,i-s,20.8396274640712
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Sorghum and millet (home consumed commodities),Home consumed commodities,ch_sorg,7.505801290749540
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Sorghum and millet (marketed commodities),Commodities,c_sorg,0.20692693006844600
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Sugar refining (marketed commodities),Commodities,c_sref,0.6541576181799410
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Taxes - direct,Other accounts,dirtax,1.1227369152182500
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Textiles (marketed commodities),Commodities,c_text,2.710580245700950
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Tobacco processing (marketed commodities),Commodities,c_ptob,0.4044443358589320
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Transportation and storage (marketed commodities),Commodities,c_tran,1.3637257134076800
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Vegetables (home consumed commodities),Home consumed commodities,ch_vege,7.1414710375642600
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Vegetables (marketed commodities),Commodities,c_vege,4.290625974838750
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Water supply and sewage (marketed commodities),Commodities,c_watr,1.8865728205980100
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Wholesale and retail trade (marketed commodities),Commodities,c_trad,0.015704500566261600
2015,Rural farm - quintile 1 Upper East (Institutions),Households,hh_rur_UpE_Q1,Wood and paper (marketed commodities),Commodities,c_wood,0.5718712807430100
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Accommodation and food services (marketed commodities),Commodities,c_hotl,0.23228760925178000
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Beverages (marketed commodities),Commodities,c_beve,0.6738402820844920
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Business services (marketed commodities),Commodities,c_bsrv,0.5065758157703260
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Cassava (home consumed commodities),Home consumed commodities,ch_cass,0.21554142737794300
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Cassava (marketed commodities),Commodities,c_cass,0.3638574429670760
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Cattle (home consumed commodities),Home consumed commodities,ch_catt,0.046424998454117200
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Cattle (marketed commodities),Commodities,c_catt,0.226664604976812
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Chemicals (marketed commodities),Commodities,c_chem,1.7470849726234400
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Clothing (marketed commodities),Commodities,c_clth,0.9908360891401120
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Construction (marketed commodities),Commodities,c_cons,0.21644937908542000
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Education (marketed commodities),Commodities,c_educ,1.6538058357477200
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fats and oils (marketed commodities),Commodities,c_foil,0.9986663474148150
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fishing (home consumed commodities),Home consumed commodities,ch_fish,0.04992949814081500
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fishing (marketed commodities),Commodities,c_fish,0.8832794474920430
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Forestry (marketed commodities),Commodities,c_fore,0.3171715587249280
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fruit and vegetable processing (marketed commodities),Commodities,c_fveg,0.327010221720305
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fruits and nuts (home consumed commodities),Home consumed commodities,ch_frui,0.06602708036941360
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Fruits and nuts (marketed commodities),Commodities,c_frui,0.14019140154048000
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Government (Institutions),Other accounts,govert,0.05212423608233200
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Groundnuts (home consumed commodities),Home consumed commodities,ch_gnut,0.9730652317830610
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Groundnuts (marketed commodities),Commodities,c_gnut,0.0034649786342070300
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Health and social work (marketed commodities),Commodities,c_heal,0.0405260258978003
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Information and communication (marketed commodities),Commodities,c_comm,0.39766698020077500
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Leather and footwear (marketed commodities),Commodities,c_leat,0.32616894678116700
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Machinery and equipment (marketed commodities),Commodities,c_mach,1.541623529684370
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Maize (home consumed commodities),Home consumed commodities,ch_maiz,1.387799801269040
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Maize (marketed commodities),Commodities,c_maiz,0.1112228159844680
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,"Meat, fish and dairy (marketed commodities)",Commodities,c_meat,1.592514747679610
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Metals and metal products (marketed commodities),Commodities,c_metl,0.4465501663618430
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Non-metal minerals (marketed commodities),Commodities,c_nmet,0.4238983111730420
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other crops (marketed commodities),Commodities,c_ocrp,0.129014971398772
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other foods (marketed commodities),Commodities,c_food,1.30804088688122
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other livestock (marketed commodities),Commodities,c_oliv,0.331877206261963
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other manufacturing (marketed commodities),Commodities,c_oman,1.1807525978250100
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other oilseeds (marketed commodities),Commodities,c_oils,0.0023834840190595900
2015,Rural farm - quintile 1 Upper West (Institutions),Households,hh_rur_UpW_Q1,Other roots (home consumed commodities),Home consumed commodities,ch_root,0.8412714053464050
